date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:42:54	592026/592026	---M--	200	added ('OK')	image/jpeg	etag:%22e9ea1943afd066fc875947574aebc815%22	http://product.hstatic.net/1000383440/product/dscf7237_9b0b3206cbe94934ac7af6b0f540ca6a_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf7237_9b0b3206cbe94934ac7af6b0f540ca6a_master.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:42:55	5313/5313	---M--	200	added ('OK')	image/jpeg	etag:%2253bfce7a6ffc6201d2b7fcebd6d8c229%22	http://product.hstatic.net/1000383440/product/dscf8239_01e30d2c084d4b40abfe8cdf08c7b641_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8239_01e30d2c084d4b40abfe8cdf08c7b641_compact.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:43:05	448839/448839	---M--	200	added ('OK')	image/jpeg	etag:%221c01f590dbd3288714b350f0aa44cdc1%22	http://product.hstatic.net/1000383440/product/3db93550-2998-454a-b638-9630c02865d5_21df073e601844ce903ad95d1431248e_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/3db93550-2998-454a-b638-9630c02865d5_21df073e601844ce903ad95d1431248e_master.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:43:06	2216/2216	---M--	200	added ('OK')	image/jpeg	etag:%2245f49cd765dfd5dbd4086e23e0075482%22	http://product.hstatic.net/1000383440/product/dscf8242_8622785b17ca4e978ef3cbdbed8e8f80_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8242_8622785b17ca4e978ef3cbdbed8e8f80_compact.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:43:34	256469/256469	---M--	200	added ('OK')	image/jpeg	etag:%22a567057892493050be0c6568178b2697%22	http://product.hstatic.net/1000383440/product/dscf8239_01e30d2c084d4b40abfe8cdf08c7b641_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8239_01e30d2c084d4b40abfe8cdf08c7b641_master.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:43:35	2902/2902	---M--	200	added ('OK')	image/jpeg	etag:%226ba40dc86e26853dd91c2e0b97abd14b%22	http://product.hstatic.net/1000383440/product/dscf8241_6969a5a24b874cfdbcf5b1d9e4dd770b_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8241_6969a5a24b874cfdbcf5b1d9e4dd770b_compact.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:04	494031/494031	---M--	200	added ('OK')	image/jpeg	etag:%22ba10f8a80ef8d33a50a5757aba344290%22	http://product.hstatic.net/1000383440/product/a0f338a3-be76-4fb6-8b6c-91c36c231df9_3b6218e7675e46558335450d456beb0e_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/a0f338a3-be76-4fb6-8b6c-91c36c231df9_3b6218e7675e46558335450d456beb0e_master.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:05	2417/2417	---M--	200	added ('OK')	image/jpeg	etag:%225e8a6ae5888e00e98d0afa8a4d4fe374%22	http://product.hstatic.net/1000383440/product/dscf8243_23b8d17d36fb4e41b0f59f0304e42b92_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8243_23b8d17d36fb4e41b0f59f0304e42b92_compact.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:05	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.5f1.delayed	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:05	433881/433881	---M--	200	added ('OK')	image/jpeg	etag:%2298ca62136b8648dcab4bd28e7b2f5c88%22	http://product.hstatic.net/1000383440/product/dscf8242_8622785b17ca4e978ef3cbdbed8e8f80_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8242_8622785b17ca4e978ef3cbdbed8e8f80_master.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:09	395782/395782	---M--	200	added ('OK')	image/jpeg	etag:%22e3dd9271dc9d21aafc6f5196b9da8e37%22	http://product.hstatic.net/1000383440/product/dscf8241_6969a5a24b874cfdbcf5b1d9e4dd770b_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8241_6969a5a24b874cfdbcf5b1d9e4dd770b_master.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:23	337226/337226	---M--	200	added ('OK')	image/jpeg	etag:%221cf83cd7bbad28837d2f4a418eca13d8%22	http://product.hstatic.net/1000383440/product/dscf8243_23b8d17d36fb4e41b0f59f0304e42b92_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8243_23b8d17d36fb4e41b0f59f0304e42b92_master.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:23	149290/149290	---M--	200	added ('OK')	image/jpeg	etag:%222914acbd0c10758a15f081ae93a69dfa%22	https://product.hstatic.net/1000383440/product/dscf7238_127ec117168e486eac1003978e24068b.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf7238_127ec117168e486eac1003978e24068b.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:24	1691798/1691798	---M--	200	added ('OK')	image/jpeg	etag:%22a082f72556a56dbca23483f63bd4e559%22	https://product.hstatic.net/1000383440/product/2fea80ed-c9ae-4b1a-af11-122dd9d93494_0815f220bdf6415b975fd8b39c6bc5d7.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/2fea80ed-c9ae-4b1a-af11-122dd9d93494_0815f220bdf6415b975fd8b39c6bc5d7.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:24	1399406/1399406	---M--	200	added ('OK')	image/jpeg	etag:%22c37155891da62ff13dc02710670070b9%22	https://product.hstatic.net/1000383440/product/3db93550-2998-454a-b638-9630c02865d5_21df073e601844ce903ad95d1431248e.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/3db93550-2998-454a-b638-9630c02865d5_21df073e601844ce903ad95d1431248e.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:25	240326/240326	---M--	200	added ('OK')	image/jpeg	etag:%22420da3e47a53a4b2486d1c562abebb37%22	https://product.hstatic.net/1000383440/product/dscf8239_01e30d2c084d4b40abfe8cdf08c7b641.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8239_01e30d2c084d4b40abfe8cdf08c7b641.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:25	1488668/1488668	---M--	200	added ('OK')	image/jpeg	etag:%22a5a4cd2439bf6035c6b9ba7962904272%22	https://product.hstatic.net/1000383440/product/a0f338a3-be76-4fb6-8b6c-91c36c231df9_3b6218e7675e46558335450d456beb0e.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/a0f338a3-be76-4fb6-8b6c-91c36c231df9_3b6218e7675e46558335450d456beb0e.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:26	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.5f9.delayed	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:27	427638/427638	---M--	200	added ('OK')	image/jpeg	etag:%22b3c971bfe0dbbe1a4459b34d6dbcf6cf%22	https://product.hstatic.net/1000383440/product/dscf8242_8622785b17ca4e978ef3cbdbed8e8f80.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8242_8622785b17ca4e978ef3cbdbed8e8f80.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:27	492427/492427	---M--	200	added ('OK')	image/jpeg	etag:%22520e56d12ff302c6a25b494a69673566%22	https://product.hstatic.net/1000383440/product/dscf8241_6969a5a24b874cfdbcf5b1d9e4dd770b.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8241_6969a5a24b874cfdbcf5b1d9e4dd770b.jpg	(from https://bossgiay.vn/products/380147-05-puma-skye-clean)
00:44:27	294489/294489	---MCZ	200	added ('OK')	text/html	etag:W/%2231604bb87e504e649b18b4f9f42db8bc%22	https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087?view=amp	E:/test_shoes_shop/bossgiay.vn/products/ao-thun-new-era-polo-white-13570087942b.html	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:44:30	2691/2691	---M--	200	added ('OK')	image/jpeg	etag:%22ebb67b5f6f106e8581e1820618d5c7d5%22	http://product.hstatic.net/1000383440/product/_dsf2014_6db04d93e4484720b8f219e8714d3e9e_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2014_6db04d93e4484720b8f219e8714d3e9e_compact.jpg	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:44:30	1944/1944	---M--	200	added ('OK')	image/jpeg	etag:%22f9755e7cc3e37cf02080ddff7505c1ec%22	http://product.hstatic.net/1000383440/product/_dsf2017_fcf462013f42408e81c85a94851dc40e_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2017_fcf462013f42408e81c85a94851dc40e_compact.jpg	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:44:42	119085/119085	---M--	200	added ('OK')	image/jpeg	etag:%226fdf71016461fda7911b90bec22d5d47%22	https://product.hstatic.net/1000383440/product/_dsf2014_6db04d93e4484720b8f219e8714d3e9e.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2014_6db04d93e4484720b8f219e8714d3e9e.jpg	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:44:57	208205/208205	---M--	200	added ('OK')	image/jpeg	etag:%2209f94e68c3a580e4d3a2be6ca338d494%22	http://product.hstatic.net/1000383440/product/_dsf2014_6db04d93e4484720b8f219e8714d3e9e_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2014_6db04d93e4484720b8f219e8714d3e9e_master.jpg	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:45:03	3400/3400	---M--	200	added ('OK')	image/jpeg	etag:%22dabf6824c713a210cc7f51ce05c6d110%22	http://product.hstatic.net/1000383440/product/_dsf2016_2dd0f908a7d745aea7a469b4748ed895_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2016_2dd0f908a7d745aea7a469b4748ed895_compact.jpg	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:45:03	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.604.delayed	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:45:43	510424/510424	---M--	200	added ('OK')	image/jpeg	etag:%2252cf15041fdaba34c95253cf437ce23e%22	http://product.hstatic.net/1000383440/product/_dsf2015_c68f8f25cf0b4d09b6fe421be1c684b0_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2015_c68f8f25cf0b4d09b6fe421be1c684b0_master.jpg	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:45:44	527398/527398	---M--	200	added ('OK')	image/jpeg	etag:%22e98357ee7d00ecce6e92bfd99dbe44df%22	http://product.hstatic.net/1000383440/product/_dsf2017_fcf462013f42408e81c85a94851dc40e_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2017_fcf462013f42408e81c85a94851dc40e_master.jpg	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:45:44	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.607.delayed	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:45:51	294757/294757	---MCZ	200	added ('OK')	text/html	etag:W/%22dda1ad9925be46c583f55ac1322a1a3a%22	https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06?view=amp	E:/test_shoes_shop/bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06942b.html	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:46:21	558203/558203	---M--	200	added ('OK')	image/jpeg	etag:%22a33433b087089410b95c68927fbe5608%22	http://product.hstatic.net/1000383440/product/_dsf2016_2dd0f908a7d745aea7a469b4748ed895_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2016_2dd0f908a7d745aea7a469b4748ed895_master.jpg	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:46:36	654755/654755	---M--	200	added ('OK')	image/jpeg	etag:%22ba848b5feeb61cdde861c3a9de467826%22	https://product.hstatic.net/1000383440/product/_dsf2017_fcf462013f42408e81c85a94851dc40e.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2017_fcf462013f42408e81c85a94851dc40e.jpg	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:46:37	2878/2878	---M--	200	added ('OK')	image/jpeg	etag:%22ab6258c0d4638c95e43b17380beceb6b%22	http://product.hstatic.net/1000383440/product/dscf0781_84091ab7cb494e77b139959b37bf4a75_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0781_84091ab7cb494e77b139959b37bf4a75_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:46:47	313914/313914	---M--	200	added ('OK')	image/jpeg	etag:%22380f8bbeccae5c5b6f3add280acca25f%22	https://product.hstatic.net/1000383440/product/dscf0781_84091ab7cb494e77b139959b37bf4a75.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0781_84091ab7cb494e77b139959b37bf4a75.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:46:48	6423/6423	---M--	200	added ('OK')	image/jpeg	etag:%22b8b156bfc55777cb53b4a83cdb969441%22	http://product.hstatic.net/1000383440/product/dscf0783_23eed6a32ef04128a3f1f2d3d5df3636_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0783_23eed6a32ef04128a3f1f2d3d5df3636_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:46:56	246414/246414	---M--	200	added ('OK')	image/jpeg	etag:%2233dfb18b5918335a0a9922bbe3d38fdf%22	http://product.hstatic.net/1000383440/product/dscf0781_84091ab7cb494e77b139959b37bf4a75_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0781_84091ab7cb494e77b139959b37bf4a75_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:46:57	2472/2472	---M--	200	added ('OK')	image/jpeg	etag:%2280c0beb5348e21fdbb156c94d9bd11e7%22	http://product.hstatic.net/1000383440/product/dscf0782_a4c8f221dc534da289e401beeab54bc4_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0782_a4c8f221dc534da289e401beeab54bc4_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:47:24	626345/626345	---M--	200	added ('OK')	image/jpeg	etag:%224159339971307579c9fe2bb6ffaa052f%22	https://product.hstatic.net/1000383440/product/_dsf2015_c68f8f25cf0b4d09b6fe421be1c684b0.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2015_c68f8f25cf0b4d09b6fe421be1c684b0.jpg	(from https://bossgiay.vn/products/ao-thun-new-era-polo-white-13570087)
00:47:25	3393/3393	---M--	200	added ('OK')	image/jpeg	etag:%225b1ce9f222b9caec0160e2bda1f9ba37%22	http://product.hstatic.net/1000383440/product/beb85b66-6f5e-491e-829f-12926bb7d1d1_f4e7be4ba6074fb783ea855c8c9e8164_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/beb85b66-6f5e-491e-829f-12926bb7d1d1_f4e7be4ba6074fb783ea855c8c9e8164_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:47:25	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.612.delayed	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:47:30	207045/207045	---M--	200	added ('OK')	image/jpeg	etag:%225f67b74c2a47b637f644ff02e3edf920%22	http://product.hstatic.net/1000383440/product/beb85b66-6f5e-491e-829f-12926bb7d1d1_f4e7be4ba6074fb783ea855c8c9e8164_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/beb85b66-6f5e-491e-829f-12926bb7d1d1_f4e7be4ba6074fb783ea855c8c9e8164_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:47:39	325536/325536	---M--	200	added ('OK')	image/jpeg	etag:%22fdc8362252714a716dcb747690731fdc%22	http://product.hstatic.net/1000383440/product/dscf0782_a4c8f221dc534da289e401beeab54bc4_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0782_a4c8f221dc534da289e401beeab54bc4_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:47:39	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.615.delayed	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:47:45	292468/292468	---MCZ	200	added ('OK')	text/html	etag:W/%227363a1f6ec94426f8fd01cb9613b9053%22	https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04?view=amp	E:/test_shoes_shop/bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04942b.html	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:48:14	695538/695538	---M--	200	added ('OK')	image/jpeg	etag:%220368672dba2457d067f5ced180da5a9d%22	http://product.hstatic.net/1000383440/product/dscf0783_23eed6a32ef04128a3f1f2d3d5df3636_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0783_23eed6a32ef04128a3f1f2d3d5df3636_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:48:19	325068/325068	---M--	200	added ('OK')	image/jpeg	etag:%222264e43db0728f62a14c2ed33fe2b451%22	https://product.hstatic.net/1000383440/product/dscf0782_a4c8f221dc534da289e401beeab54bc4.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0782_a4c8f221dc534da289e401beeab54bc4.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:48:20	4194/4194	---M--	200	added ('OK')	image/jpeg	etag:%22316bf4c344acc52ee91b4897ae05b4bc%22	http://product.hstatic.net/1000383440/product/dscf0771_12f8ceb594b44271b81f8451eb4e340d_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0771_12f8ceb594b44271b81f8451eb4e340d_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:48:49	189959/189959	---M--	200	added ('OK')	image/jpeg	etag:%2262e35b1b955a36748110cc4aef7b9ce0%22	http://product.hstatic.net/1000383440/product/dscf0770_067673758a98455caf422008ecc28438_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0770_067673758a98455caf422008ecc28438_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:48:49	2201/2201	---M--	200	added ('OK')	image/jpeg	etag:%22e29634f5f09210e4cad0c61e449c94fa%22	http://product.hstatic.net/1000383440/product/dscf0770_067673758a98455caf422008ecc28438_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0770_067673758a98455caf422008ecc28438_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:02	439232/439232	---M--	200	added ('OK')	image/jpeg	etag:%229ededf5fcf21106fab369684539047de%22	https://product.hstatic.net/1000383440/product/dscf0771_12f8ceb594b44271b81f8451eb4e340d.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0771_12f8ceb594b44271b81f8451eb4e340d.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:03	3455/3455	---M--	200	added ('OK')	image/jpeg	etag:%22694e4b4c75ab0f3358ef77307b024178%22	http://product.hstatic.net/1000383440/product/dscf0772_3d03b36087d4445db79060da8b1b025f_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0772_3d03b36087d4445db79060da8b1b025f_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:10	719088/719088	---M--	200	added ('OK')	image/jpeg	etag:%22821968f590322f6ab200530df6b1bff7%22	https://product.hstatic.net/1000383440/product/dscf0783_23eed6a32ef04128a3f1f2d3d5df3636.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0783_23eed6a32ef04128a3f1f2d3d5df3636.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-gray-team-gold-372277-06)
00:49:11	2303/2303	---M--	200	added ('OK')	image/jpeg	etag:%22e2aeb4c6f37bcfe7d8ad2076b3c69837%22	http://product.hstatic.net/1000383440/product/dscf0769_d135b96a47e441178c32407216d11463_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0769_d135b96a47e441178c32407216d11463_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:19	429800/429800	---M--	200	added ('OK')	image/jpeg	etag:%22d0c430a362d75baf55b1ad1ec6fdd731%22	http://product.hstatic.net/1000383440/product/dscf0771_12f8ceb594b44271b81f8451eb4e340d_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0771_12f8ceb594b44271b81f8451eb4e340d_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:21	10702/10702	---M--	200	added ('OK')	image/jpeg	etag:%2217164ae0773b762b803b3abd084ab795%22	http://product.hstatic.net/1000383440/product/924ae1ab-11c2-4cce-979c-8791ecd30b1b_601fca110a7a4816bfdb5dc9d3138263_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/924ae1ab-11c2-4cce-979c-8791ecd30b1b_601fca110a7a4816bfdb5dc9d3138263_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:21	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.622.delayed	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:26	91589/91589	---M--	200	added ('OK')	image/jpeg	etag:%225aa2e1f2af93fd7d49bd80096753851c%22	http://product.hstatic.net/1000383440/product/924ae1ab-11c2-4cce-979c-8791ecd30b1b_601fca110a7a4816bfdb5dc9d3138263_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/924ae1ab-11c2-4cce-979c-8791ecd30b1b_601fca110a7a4816bfdb5dc9d3138263_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:38	227789/227789	---M--	200	added ('OK')	image/jpeg	etag:%229e899ccae4a6fd44e4e8193364d369ad%22	http://product.hstatic.net/1000383440/product/dscf0769_d135b96a47e441178c32407216d11463_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0769_d135b96a47e441178c32407216d11463_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:46	387612/387612	---M--	200	added ('OK')	image/jpeg	etag:%22c2d54857180a29ffbb991a9073a4e850%22	http://product.hstatic.net/1000383440/product/dscf0772_3d03b36087d4445db79060da8b1b025f_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0772_3d03b36087d4445db79060da8b1b025f_master.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:46	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.626.delayed	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:46	239140/239140	---M--	200	added ('OK')	image/jpeg	etag:%22a565d84c207a926baf2f419bbedf1dfb%22	https://product.hstatic.net/1000383440/product/dscf0770_067673758a98455caf422008ecc28438.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0770_067673758a98455caf422008ecc28438.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:46	285799/285799	---M--	200	added ('OK')	image/jpeg	etag:%2256edb33dd38a894c9019ee2654c55d3a%22	https://product.hstatic.net/1000383440/product/dscf0769_d135b96a47e441178c32407216d11463.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0769_d135b96a47e441178c32407216d11463.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:46	493197/493197	---M--	200	added ('OK')	image/jpeg	etag:%22dc1450c67e69cc56609fae5f70ecab8c%22	https://product.hstatic.net/1000383440/product/dscf0772_3d03b36087d4445db79060da8b1b025f.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0772_3d03b36087d4445db79060da8b1b025f.jpg	(from https://bossgiay.vn/products/puma-leadcat-ftr-suede-classic-pink-sand-372277-04)
00:49:46	289706/289706	---MCZ	200	added ('OK')	text/html	etag:W/%22e4acf3569c1e4375b7079cce389a98b4%22	https://bossgiay.vn/products/puma-leadcat-suede-classic-black-372277-01?view=amp	E:/test_shoes_shop/bossgiay.vn/products/puma-leadcat-suede-classic-black-372277-01942b.html	(from https://bossgiay.vn/products/puma-leadcat-suede-classic-black-372277-01)
00:49:47	42415/42415	---M--	200	added ('OK')	image/jpeg	etag:%2292f89ea8c3083a4ef57c67a8df78ade8%22	https://product.hstatic.net/1000383440/product/076335d2-83bb-49ce-b6e0-2c619d43662e_1d8707a7376f4171859da8aae2326ea9.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/076335d2-83bb-49ce-b6e0-2c619d43662e_1d8707a7376f4171859da8aae2326ea9.jpg	(from https://bossgiay.vn/products/puma-leadcat-suede-classic-black-372277-01)
00:50:06	2371/2371	---M--	200	added ('OK')	image/jpeg	etag:%22c83c13a1cb9646d3e33b96295d1da964%22	http://product.hstatic.net/1000383440/product/076335d2-83bb-49ce-b6e0-2c619d43662e_1d8707a7376f4171859da8aae2326ea9_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/076335d2-83bb-49ce-b6e0-2c619d43662e_1d8707a7376f4171859da8aae2326ea9_compact.jpg	(from https://bossgiay.vn/products/puma-leadcat-suede-classic-black-372277-01)
00:50:06	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.62b.delayed	(from https://bossgiay.vn/products/puma-leadcat-suede-classic-black-372277-01)
